task,language,model,token,count_m,count_f,total_m,total_f,vocab_size,alpha,p_m,p_f,log_or,label,is_term,male_docs,female_docs
downstream,en,DeepSeek V3.2 (n1n.ai),personal,27,34,4350,4346,798,1.0,0.005439005439005439,0.006804043545878694,-0.2239208541127717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),further,12,9,4350,4346,798,1.0,0.0025252525252525255,0.0019440124416796269,0.2615869616689292,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),disciplined,2,4,4350,4346,798,1.0,0.0005827505827505828,0.0009720062208398134,-0.5116029265645528,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),superlative,1,4,4350,4346,798,1.0,0.0003885003885003885,0.0009720062208398134,-0.917068034672717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),profound,34,36,4350,4346,798,1.0,0.006798756798756799,0.007192846034214619,-0.05634715395337277,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),distinctive,8,3,4350,4346,798,1.0,0.0017482517482517483,0.0007776049766718507,0.8101529134177669,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),dynamic,4,5,4350,4346,798,1.0,0.0009712509712509713,0.0011664074650077762,-0.18309885959251665,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),qualitative,18,18,4350,4346,798,1.0,0.003690753690753691,0.0036936236391912907,-0.0007773027985619028,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),participant,4,2,4350,4346,798,1.0,0.0009712509712509713,0.0005832037325038881,0.5100483209674287,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),systematic,10,9,4350,4346,798,1.0,0.002136752136752137,0.0019440124416796269,0.09453287700576297,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),incisive,4,5,4350,4346,798,1.0,0.0009712509712509713,0.0011664074650077762,-0.18309885959251665,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),small,7,5,4350,4346,798,1.0,0.001554001554001554,0.0011664074650077762,0.28690476965321887,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),subtle,13,5,4350,4346,798,1.0,0.0027195027195027195,0.0011664074650077762,0.8465205575886416,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),minor,16,14,4350,4346,798,1.0,0.0033022533022533025,0.00291601866251944,0.12438584015544407,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),recent,15,5,4350,4346,798,1.0,0.003108003108003108,0.0011664074650077762,0.9800519502131642,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),successful,8,7,4350,4346,798,1.0,0.0017482517482517483,0.0015552099533437014,0.11700573285782152,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),supportive,18,13,4350,4346,798,1.0,0.003690753690753691,0.0027216174183514776,0.3046043467526199,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),final,23,19,4350,4346,798,1.0,0.004662004662004662,0.0038880248833592537,0.18154425399539256,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),clear,28,23,4350,4346,798,1.0,0.005633255633255633,0.004665629860031105,0.18846469683996633,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),pure,10,11,4350,4346,798,1.0,0.002136752136752137,0.0023328149300155523,-0.08778867978819173,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),difficult,2,5,4350,4346,798,1.0,0.0005827505827505828,0.0011664074650077762,-0.6939244833585073,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),novel,15,16,4350,4346,798,1.0,0.003108003108003108,0.0033048211508553654,-0.061401924614996765,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),non,8,6,4350,4346,798,1.0,0.0017482517482517483,0.0013608087091757388,0.25053712548234414,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),seamless,4,2,4350,4346,798,1.0,0.0009712509712509713,0.0005832037325038881,0.5100483209674287,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),talented,24,21,4350,4346,798,1.0,0.004856254856254856,0.0042768273716951785,0.127056068711323,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),tangential,3,4,4350,4346,798,1.0,0.000777000777000777,0.0009720062208398134,-0.2239208541127717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),uncommon,6,9,4350,4346,798,1.0,0.0013597513597513598,0.0019440124416796269,-0.35745224673729437,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),technical,32,38,4350,4346,798,1.0,0.00641025641025641,0.007581648522550544,-0.1678313874617282,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),versatile,7,1,4350,4346,798,1.0,0.001554001554001554,0.00038880248833592535,1.3855170583213285,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),efficient,10,6,4350,4346,798,1.0,0.002136752136752137,0.0013608087091757388,0.4512078209444954,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),other,2,5,4350,4346,798,1.0,0.0005827505827505828,0.0011664074650077762,-0.6939244833585073,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),gifted,5,1,4350,4346,798,1.0,0.0011655011655011655,0.00038880248833592535,1.0978349858695478,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),manageable,5,2,4350,4346,798,1.0,0.0011655011655011655,0.0005832037325038881,0.6923698777613833,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),honest,8,2,4350,4346,798,1.0,0.0017482517482517483,0.0005832037325038881,1.0978349858695475,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),sharp,2,5,4350,4346,798,1.0,0.0005827505827505828,0.0011664074650077762,-0.6939244833585073,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),positive,8,5,4350,4346,798,1.0,0.0017482517482517483,0.0011664074650077762,0.40468780530960224,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),scrupulous,4,3,4350,4346,798,1.0,0.0009712509712509713,0.0007776049766718507,0.22236624851564782,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),curious,6,4,4350,4346,798,1.0,0.0013597513597513598,0.0009720062208398134,0.3356949338226509,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),methodical,6,6,4350,4346,798,1.0,0.0013597513597513598,0.0013608087091757388,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),additional,4,4,4350,4346,798,1.0,0.0009712509712509713,0.0009720062208398134,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),external,5,2,4350,4346,798,1.0,0.0011655011655011655,0.0005832037325038881,0.6923698777613833,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),neural,4,4,4350,4346,798,1.0,0.0009712509712509713,0.0009720062208398134,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),topological,3,3,4350,4346,798,1.0,0.000777000777000777,0.0007776049766718507,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),clean,7,3,4350,4346,798,1.0,0.001554001554001554,0.0007776049766718507,0.6923698777613833,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),dense,1,5,4350,4346,798,1.0,0.0003885003885003885,0.0011664074650077762,-1.0993895914666718,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),prepared,7,8,4350,4346,798,1.0,0.001554001554001554,0.001749611197511664,-0.11856033845494536,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),synthetic,17,13,4350,4346,798,1.0,0.0034965034965034965,0.0027216174183514776,0.25053712548234414,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),cautious,1,4,4350,4346,798,1.0,0.0003885003885003885,0.0009720062208398134,-0.917068034672717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),capable,3,10,4350,4346,798,1.0,0.000777000777000777,0.0021384136858475893,-1.012378214477042,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),true,10,8,4350,4346,798,1.0,0.002136752136752137,0.001749611197511664,0.19989339266358927,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),key,14,17,4350,4346,798,1.0,0.002913752913752914,0.003499222395023328,-0.18309885959251654,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),first,12,11,4350,4346,798,1.0,0.0025252525252525255,0.0023328149300155523,0.07926540487497437,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),immediate,7,3,4350,4346,798,1.0,0.001554001554001554,0.0007776049766718507,0.6923698777613833,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),accessible,2,8,4350,4346,798,1.0,0.0005827505827505828,0.001749611197511664,-1.0993895914666716,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),intricate,2,6,4350,4346,798,1.0,0.0005827505827505828,0.0013608087091757388,-0.8480751631857656,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),bibliographic,4,1,4350,4346,798,1.0,0.0009712509712509713,0.00038880248833592535,0.9155134290755931,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),feminist,0,5,4350,4346,798,1.0,0.00019425019425019425,0.0011664074650077762,-1.792536772026617,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),fundamental,15,10,4350,4346,798,1.0,0.003108003108003108,0.0021384136858475893,0.3739161466428488,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),humble,5,0,4350,4346,798,1.0,0.0011655011655011655,0.00019440124416796267,1.790982166429493,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),diligent,16,8,4350,4346,798,1.0,0.0033022533022533025,0.001749611197511664,0.6352114639214348,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),near,8,4,4350,4346,798,1.0,0.0017482517482517483,0.0009720062208398134,0.5870093621035569,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),single,4,6,4350,4346,798,1.0,0.0009712509712509713,0.0013608087091757388,-0.3372495394197749,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),next,1,6,4350,4346,798,1.0,0.0003885003885003885,0.0013608087091757388,-1.2535402712939299,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),great,33,25,4350,4346,798,1.0,0.006604506604506605,0.00505443234836703,0.26748668379611745,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),genuine,47,48,4350,4346,798,1.0,0.009324009324009324,0.009525660964230171,-0.02139659000129769,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),quantitative,12,8,4350,4346,798,1.0,0.0025252525252525255,0.001749611197511664,0.3669474773267555,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),notable,9,12,4350,4346,798,1.0,0.0019425019425019425,0.002527216174183515,-0.26314156726605303,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),impressive,13,23,4350,4346,798,1.0,0.0027195027195027195,0.004665629860031105,-0.539773803531249,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),urban,3,4,4350,4346,798,1.0,0.000777000777000777,0.0009720062208398134,-0.2239208541127717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),potential,6,4,4350,4346,798,1.0,0.0013597513597513598,0.0009720062208398134,0.3356949338226509,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),mature,16,13,4350,4346,798,1.0,0.0033022533022533025,0.0027216174183514776,0.19337871164239553,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),patient,5,5,4350,4346,798,1.0,0.0011655011655011655,0.0011664074650077762,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),keen,8,6,4350,4346,798,1.0,0.0017482517482517483,0.0013608087091757388,0.25053712548234414,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),empirical,10,8,4350,4346,798,1.0,0.002136752136752137,0.001749611197511664,0.19989339266358927,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),real,5,3,4350,4346,798,1.0,0.0011655011655011655,0.0007776049766718507,0.4046878053096024,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),core,4,9,4350,4346,798,1.0,0.0009712509712509713,0.0019440124416796269,-0.6939244833585073,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),collective,1,7,4350,4346,798,1.0,0.0003885003885003885,0.0015552099533437014,-1.3870716639184526,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),innate,5,11,4350,4346,798,1.0,0.0011655011655011655,0.0023328149300155523,-0.6939244833585073,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),same,5,2,4350,4346,798,1.0,0.0011655011655011655,0.0005832037325038881,0.6923698777613833,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),ideal,8,12,4350,4346,798,1.0,0.0017482517482517483,0.002527216174183515,-0.36850208292387937,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),challenging,13,9,4350,4346,798,1.0,0.0027195027195027195,0.0019440124416796269,0.3356949338226509,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),brilliant,3,3,4350,4346,798,1.0,0.000777000777000777,0.0007776049766718507,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),concrete,2,3,4350,4346,798,1.0,0.0005827505827505828,0.0007776049766718507,-0.28845937525034293,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),certain,11,2,4350,4346,798,1.0,0.002331002331002331,0.0005832037325038881,1.3855170583213285,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),stellar,1,4,4350,4346,798,1.0,0.0003885003885003885,0.0009720062208398134,-0.917068034672717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),insightful,25,23,4350,4346,798,1.0,0.005050505050505051,0.004665629860031105,0.07926540487497437,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),algorithmic,5,3,4350,4346,798,1.0,0.0011655011655011655,0.0007776049766718507,0.4046878053096024,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),past,34,43,4350,4346,798,1.0,0.006798756798756799,0.008553654743390357,-0.2296188752274094,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),outstanding,46,51,4350,4346,798,1.0,0.00912975912975913,0.01010886469673406,-0.10187341966993074,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),post,0,8,4350,4346,798,1.0,0.00019425019425019425,0.001749611197511664,-2.198001880134781,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),persistent,5,3,4350,4346,798,1.0,0.0011655011655011655,0.0007776049766718507,0.4046878053096024,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),close,10,11,4350,4346,798,1.0,0.002136752136752137,0.0023328149300155523,-0.08778867978819173,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),demanding,7,9,4350,4346,798,1.0,0.001554001554001554,0.0019440124416796269,-0.2239208541127717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),young,4,4,4350,4346,798,1.0,0.0009712509712509713,0.0009720062208398134,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),mere,7,10,4350,4346,798,1.0,0.001554001554001554,0.0021384136858475893,-0.31923103391709656,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),valuable,18,10,4350,4346,798,1.0,0.003690753690753691,0.0021384136858475893,0.5457664035695081,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),reflective,25,11,4350,4346,798,1.0,0.005050505050505051,0.0023328149300155523,0.7724125854349196,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),conceptual,9,5,4350,4346,798,1.0,0.0019425019425019425,0.0011664074650077762,0.5100483209674287,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),structural,2,4,4350,4346,798,1.0,0.0005827505827505828,0.0009720062208398134,-0.5116029265645528,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),emergent,2,3,4350,4346,798,1.0,0.0005827505827505828,0.0007776049766718507,-0.28845937525034293,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),unusual,3,3,4350,4346,798,1.0,0.000777000777000777,0.0007776049766718507,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),verbal,1,4,4350,4346,798,1.0,0.0003885003885003885,0.0009720062208398134,-0.917068034672717,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),more,17,14,4350,4346,798,1.0,0.0034965034965034965,0.00291601866251944,0.18154425399539256,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),second,4,10,4350,4346,798,1.0,0.0009712509712509713,0.0021384136858475893,-0.7892346631628321,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),confident,43,40,4350,4346,798,1.0,0.008547008547008548,0.00797045101088647,0.06984026441539139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),complex,49,62,4350,4346,798,1.0,0.009712509712509712,0.012247278382581649,-0.2318890237619487,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),textual,18,15,4350,4346,798,1.0,0.003690753690753691,0.003110419906687403,0.17107295412809737,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),new,9,6,4350,4346,798,1.0,0.0019425019425019425,0.0013608087091757388,0.3558976411401704,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),early,10,11,4350,4346,798,1.0,0.002136752136752137,0.0023328149300155523,-0.08778867978819173,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),robust,15,11,4350,4346,798,1.0,0.003108003108003108,0.0023328149300155523,0.28690476965321887,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),comprehensive,25,15,4350,4346,798,1.0,0.005050505050505051,0.003110419906687403,0.48473051298313896,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),deep,66,61,4350,4346,798,1.0,0.013014763014763014,0.012052877138413685,0.07678093154731253,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),unique,10,10,4350,4346,798,1.0,0.002136752136752137,0.0021384136858475893,-0.0007773027985617918,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),good,4,4,4350,4346,798,1.0,0.0009712509712509713,0.0009720062208398134,-0.0007773027985620139,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),specific,8,12,4350,4346,798,1.0,0.0017482517482517483,0.002527216174183515,-0.36850208292387937,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),sustained,6,5,4350,4346,798,1.0,0.0013597513597513598,0.0011664074650077762,0.1533733770286963,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),mixed,5,3,4350,4346,798,1.0,0.0011655011655011655,0.0007776049766718507,0.4046878053096024,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),resilient,5,6,4350,4346,798,1.0,0.0011655011655011655,0.0013608087091757388,-0.1549279826258203,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),assertive,9,3,4350,4346,798,1.0,0.0019425019425019425,0.0007776049766718507,0.9155134290755931,male_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),stubborn,2,3,4350,4346,798,1.0,0.0005827505827505828,0.0007776049766718507,-0.28845937525034293,female_biased,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),many,56,52,4350,4346,798,1.0,0.011072261072261072,0.010303265940902022,0.07198205148386627,neutral,False,40,40
downstream,en,DeepSeek V3.2 (n1n.ai),exploratory,2,5,4350,4346,798,1.0,0.0005827505827505828,0.0011664074650077762,-0.6939244833585073,female_biased,False,40,40
