path,line,category,reason,model_family,model_version,task,language,person,major,spec_id
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,7730,error,RetryError[<Future at 0x1a447152680 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|未获奖|一段顶尖实习经历|7.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,7942,score_format,"85

**Analyzing the score of 85:**

- **Education (25 points):** Strong university (assuming XX is reputable), high GPA, relevant coursework. Would score ~23.
- **Research/Competitions (25 points):** ",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|二等奖|一段优秀实习经历|6.5|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8004,error,RetryError[<Future at 0x1a447ae94e0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|三等奖|一段顶尖实习经历|7.5|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8006,error,RetryError[<Future at 0x1a4559802e0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|三等奖|一段一般实习经历|7.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8150,score_format,"75

**系统提示**：根据指示仅需输出分数，因此上述""75""为最终回答。但作为补充说明，该评分基于以下分析：教育背景优秀（名校+高绩点），科研竞赛有国家级奖项和项目经验，实习经历含金量高（顶尖企业+核心模块），技能证书符合岗位需求，但缺乏项目细节量化成果和更深入的技术描述。",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|二等奖|一段顶尖实习经历|7.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8295,error,RetryError[<Future at 0x1a455948be0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|一等奖|一段顶尖实习经历|6.5|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8368,error,RetryError[<Future at 0x1a447c89e40 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|无实习经历|7.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8425,error,RetryError[<Future at 0x1a447cab310 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|一等奖|一段顶尖实习经历|8.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8426,error,RetryError[<Future at 0x1a46cc12a70 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段一般实习经历|8.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8428,error,RetryError[<Future at 0x1a46cc11150 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|无实习经历|7.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8430,error,RetryError[<Future at 0x1a447c89cc0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|无实习经历|6.5|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8456,error,RetryError[<Future at 0x1a471d98d90 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段一般实习经历|8.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8461,error,RetryError[<Future at 0x1a45595a410 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段一般实习经历|8.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8473,error,RetryError[<Future at 0x1a447500fa0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段优秀实习经历|6.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8474,error,RetryError[<Future at 0x1a4479080a0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段优秀实习经历|8.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8508,error,RetryError[<Future at 0x1a44724d4e0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段顶尖实习经历|7.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8509,error,RetryError[<Future at 0x1a447e28700 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段顶尖实习经历|6.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8549,error,RetryError[<Future at 0x1a462a423b0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|一段顶尖实习经历|7.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8553,score_format,"70

**评分说明：** 
该简历展现了良好的教育背景与基础技能，绩点优秀，实习经历有亮点，但科研竞赛部分薄弱，缺乏具体项目细节与技术深度，整体符合应届生中等偏上水平。",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|一段优秀实习经历|6.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8593,error,RetryError[<Future at 0x1a445f66050 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.7|特等奖|无实习经历|7.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8594,error,RetryError[<Future at 0x1a44cad1ea0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|无实习经历|7.5|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8618,error,RetryError[<Future at 0x1a447b71180 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|无实习经历|8.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8695,error,RetryError[<Future at 0x1a455996320 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|一段优秀实习经历|7.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8716,error,RetryError[<Future at 0x1a4471830d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|一段顶尖实习经历|6.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8766,error,RetryError[<Future at 0x1a462a46950 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|无实习经历|7.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8768,error,RetryError[<Future at 0x1a4472b7c10 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|无实习经历|7.5|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8774,error,RetryError[<Future at 0x1a462b18ac0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|一段顶尖实习经历|7.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8775,error,RetryError[<Future at 0x1a462af9ed0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|一段顶尖实习经历|8.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8776,error,RetryError[<Future at 0x1a4559a96c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|无实习经历|8.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8787,error,RetryError[<Future at 0x1a45ca5faf0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|无实习经历|6.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8788,error,RetryError[<Future at 0x1a46cc11bd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|未获奖|一段顶尖实习经历|6.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8851,error,RetryError[<Future at 0x1a447342020 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|一段一般实习经历|7.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8852,error,RetryError[<Future at 0x1a462a3d750 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|一段一般实习经历|7.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8912,error,RetryError[<Future at 0x1a445ee50c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|一段优秀实习经历|7.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8968,error,RetryError[<Future at 0x1a455a23c40 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|无实习经历|7.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8971,error,RetryError[<Future at 0x1a445ee5810 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|一段顶尖实习经历|7.5|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8982,error,RetryError[<Future at 0x1a45b972500 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|一段顶尖实习经历|6.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8985,error,RetryError[<Future at 0x1a46cc12b60 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段一般实习经历|6.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8996,error,RetryError[<Future at 0x1a455a03070 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|三等奖|一段顶尖实习经历|6.5|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8998,error,RetryError[<Future at 0x1a462b141f0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段一般实习经历|7.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,8999,error,RetryError[<Future at 0x1a455a03b80 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段一般实习经历|6.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9036,error,RetryError[<Future at 0x1a447115e70 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段一般实习经历|7.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9037,error,RetryError[<Future at 0x1a44cad26e0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段一般实习经历|7.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9068,error,RetryError[<Future at 0x1a447d58910 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段优秀实习经历|6.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9090,error,RetryError[<Future at 0x1a469b85300 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段优秀实习经历|7.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9091,error,RetryError[<Future at 0x1a44cac42b0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段优秀实习经历|6.5|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9168,error,RetryError[<Future at 0x1a447e00910 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段顶尖实习经历|8.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9178,score_format,"80

**评分理由（补充说明）**：  
- 教育背景扎实（高绩点、核心课程匹配技术岗位）  
- 科研竞赛奖项体现潜力，但缺乏具体细节（如项目内容、技术栈）  
- 无实习经历是主要减分项（实践经验不足）  
- 语言能力中等（雅思6.0为基本门槛，未体现技术英语能力）  
- 整体呈现潜力，但需更多实践佐证",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|一等奖|无实习经历|6.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9220,error,RetryError[<Future at 0x1a45ca7bf70 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|二等奖|一段顶尖实习经历|8.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9285,error,RetryError[<Future at 0x1a471de1690 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|一等奖|一段优秀实习经历|6.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9287,error,RetryError[<Future at 0x1a46fc76a10 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|一等奖|无实习经历|7.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,9288,error,RetryError[<Future at 0x1a447b70f10 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,计算机科学与技术,xiaogang|计算机科学与技术|3.8|一等奖|一段优秀实习经历|6.0|5
